Time                    	VDS1                    	ID1                     	P1                      	E1                      	VDS2                    	ID2                     	P2                      	E2                      
0                        	30.907275410856090758216 	1.236663820236572064e-07 	3.822190928269316382e-06 	0                        	-0.907275410856089425948 	-49.99999987633985654156 	45.363770430610664163851 	0                        
1.000000000000000219e-07 	30.907275410856090758216 	1.236663398421211911e-07 	3.822189624552965199e-06 	3.822190276411141399e-13 	-0.907275410856089314926 	-49.99999987633985654156 	45.363770430610657058423 	4.536377043061066987e-06 
2.000000000000000439e-07 	30.907275410856090758216 	1.236663804346505289e-07 	3.822190879157449093e-06 	7.644380528266349929e-13 	-0.907275410856089314926 	-49.99999987633985654156 	45.363770430610657058423 	9.072754086122133973e-06 
4.000000000000000878e-07 	30.907275410856090758216 	1.236663800877058337e-07 	3.822190868434333853e-06 	1.528876227585813534e-12 	-0.907275410856089314926 	-49.99999987633985654156 	45.363770430610657058423 	1.814550817224426795e-05 
8.000000000000001756e-07 	30.907275410856090758216 	1.236663858122933044e-07 	3.822191045365735308e-06 	3.057752610345827678e-12 	-0.907275410856089314926 	-49.99999987633985654156 	45.363770430610657058423 	3.629101634448853589e-05 
1.600000000000000351e-06 	30.907275410856090758216 	1.236663937920212939e-07 	3.822191291997385822e-06 	6.115505545291076369e-12 	-0.907275410856089425948 	-49.99999987633985654156 	45.363770430610664163851 	7.258203268897707179e-05 
3.200000000000000702e-06 	30.907275410856090758216 	1.236663785264547053e-07 	3.822190820180315274e-06 	1.223101123503323948e-11 	-0.907275410856089425948 	-49.99999987633985654156 	45.363770430610664163851 	0.0001451640653779541707 
6.400000000000001404e-06 	30.907275410856090758216 	1.236663965675788555e-07 	3.82219137778230774e-06  	2.446202275177344128e-11 	-0.907275410856089425948 	-49.99999987633985654156 	45.363770430610664163851 	0.0002903281307559083414 
1.280000000000000281e-05 	30.907275410856090758216 	1.236663826897910477e-07 	3.822190948857698151e-06 	4.892404619702146515e-11 	-0.907275410856089425948 	-49.99999987633985654156 	45.363770430610664163851 	0.0005806562615118166827 
2.280000000000000532e-05 	30.907275410856090758216 	1.236663983023023315e-07 	3.822191431397883938e-06 	8.714595809829938825e-11 	-0.907275410856089425948 	-49.99999987633985654156 	45.363770430610664163851 	0.0010342939658179233983 
3.280000000000001122e-05 	30.907275410856090758216 	1.236663983023023315e-07 	3.822191431397883938e-06 	1.253678724122782575e-10 	-0.907275410856089425948 	-49.99999987633985654156 	45.363770430610664163851 	0.0014879316701240303308 
4.280000000000001035e-05 	30.907275410856090758216 	1.236663983023023315e-07 	3.822191431397883938e-06 	1.635897867262571008e-10 	-0.907275410856089425948 	-49.99999987633985654156 	45.363770430610664163851 	0.0019415693744301368295 
5.280000000000000947e-05 	30.907275410856090758216 	1.236663983023023315e-07 	3.822191431397883938e-06 	2.018117010402359442e-10 	-0.907275410856089425948 	-49.99999987633985654156 	45.363770430610664163851 	0.0023952070787362435451 
6.280000000000000859e-05 	30.907275410856090758216 	1.236663983023023315e-07 	3.822191431397883938e-06 	2.400336153542147875e-10 	-0.907275410856089425948 	-49.99999987633985654156 	45.363770430610664163851 	0.0028488447830423502607 
7.280000000000002127e-05 	30.907275410856090758216 	1.236663983023023315e-07 	3.822191431397883938e-06 	2.782555296681936826e-10 	-0.907275410856089425948 	-49.99999987633985654156 	45.363770430610664163851 	0.00330248248734845741   
8.280000000000002039e-05 	30.907275410856090758216 	1.236663983023023315e-07 	3.822191431397883938e-06 	3.164774439821725259e-10 	-0.907275410856089425948 	-49.99999987633985654156 	45.363770430610664163851 	0.0037561201916545641256 
9.280000000000001952e-05 	30.907275410856090758216 	1.236663983023023315e-07 	3.822191431397883938e-06 	3.546993582961513693e-10 	-0.907275410856089425948 	-49.99999987633985654156 	45.363770430610664163851 	0.0042097578959606708413 
0.0001000000000000000183 	30.907275410856090758216 	1.236663646486668446e-07 	3.822190391255703991e-06 	3.822191328577042905e-10 	-0.907275410856089425948 	-49.99999987633985654156 	45.363770430610664163851 	0.0045363770430610680234 
0.0001000060000000000179 	30.90735680876189306332  	-0.000247361182628477315 	-0.007645280332135662681 	3.592947584324725917e-10 	-0.907356808761893507409 	-50.00024736118887602743 	45.368064882953625271966 	0.0045366492385670083992 
0.0001000180000000000172 	30.907143031596962856611 	-7.71723055502504784e-05 	-0.002385175485719695596 	2.99112023525344423e-10  	-0.907143031596964299901 	-50.0000771723117907186  	45.357221586173089633576 	0.0045371935902858229542 
0.0001000420000000000156 	30.907503140993934920289 	-0.000667594897571653807 	-0.020633691393607413167 	2.288562097343735337e-11 	-0.907503140993934365177 	-50.00066759490378842656 	45.375762894168815364537 	0.0045382823860995865836 
0.0001000600000000000144 	30.907058545227005907918 	-0.000672867854633150226 	-0.02079636617634806825  	-3.49984897156137313e-10 	-0.907058545227007018141 	-50.00067286786088516237 	45.353537591893378078112 	0.0045390989498039612665 
0.0001000620398181433488 	30.906939496481957263541 	-0.000317941862473599399 	-0.009826609906870323666 	-3.81217548264860243e-10 	-0.906939496481958373764 	-50.00031794186870115482 	45.347263178136230976634 	0.0045391914563734743135 
0.0001000657651623423797 	30.908003108668587799457 	-0.000746488697342177722 	-0.023072474978037993409 	-4.42497755779568097e-10 	-0.908003108668586245145 	-50.00074648870360505271 	45.400833247492769828568 	0.0045393604903207701931 
0.0001000727400255981871 	30.9067745869417223048   	-0.001105088870812787494 	-0.034154732628748782353 	-6.42073729564088025e-10 	-0.90677458694172374809  	-50.00110508887706828318 	45.339731413596226161644 	0.0045396769418359029721 
0.0001000784972410883374 	30.907208812669502151493 	-0.00022021747032685237  	-0.00680630733958987634  	-7.5998449646328174e-10  	-0.90720881266950104127  	-50.00022021747656708612 	45.360640416710495514963 	0.0045399380326287350901 
0.0001000895769166208906 	30.903103153932583779806 	0.0115992806145354156178 	0.3584537653423984782108 	1.18808537179583768e-09  	-0.903103153932584890029 	-49.98840071939176965543 	45.144682349728604719985 	0.0045404394174338455828 
0.0001000954144641246786 	30.799814384692648872033 	0.1806956926458933299084 	5.5653937936069874936607 	1.84784561370787679e-08  	-0.799814384692649760211 	-49.81930430736027659577 	39.84619622040723641021  	0.0045406874865793669244 
0.000100101219995567454  	29.894903221565140682969 	1.8593122724101196485691 	55.583960442368891108345 	1.959807054982606743e-07 	0.1050967784348598166311 	-48.14068772759574699194 	-5.059431191808905659002 	0.0045407884644084496595 
0.0001001064701837631735 	28.789298875219301976358 	6.0177396559963556299522 	173.24650550973848339709 	7.966822110796433161e-07 	1.2107011247806980236419 	-43.982260344009169728   	-53.24937206888939300597 	0.0045406353983131570937 
0.0001001112825723955404 	28.274352972592165400556 	11.677061234641154641167 	330.16135103081688839666 	2.007979334209603257e-06 	1.7256470274078348214886 	-38.32293876536422061463 	-66.13186536198324461111 	0.0045403481438581923257 
0.0001001157688535267968 	27.828771204420526430567 	17.972816122109069425505 	500.16138776129383813895 	3.870509952157717679e-06 	2.1712287955794731253434 	-32.02718387789620635431 	-69.53834387700689489975 	0.0045400438165083007586 
0.0001001191077154522886 	27.473049043211730690928 	23.337971213016938776263 	641.16522770427786781511 	5.775875942621916384e-06 	2.5269509567882693090723 	-26.66202878698823042214 	-67.37363915319629370515 	0.0045398152514046592396 
