Time                    	VDS1                    	VGS1                    	ID1                     	P1                      	E1                      	VDS2                    	VGS2                    	ID2                     	P2                      	E2                      
0                        	20.814626818123883822409 	4.12168932784062747e-06  	8.329516276717185974e-08 	1.733757728753569425e-06 	0                        	-0.814626818123884266498 	0                        	-9.999999916720753390109 	8.1462681133973351421673 	0                        
1.000000000000000219e-07 	20.814626818123947771255 	4.121689149649832018e-06 	8.328271405844135602e-08 	1.73349861352698171e-06  	1.733628171140275814e-13 	-0.8146268181239479933   	0                        	-9.999999916720515358293 	8.1462681133977792313772 	8.146268113397558823e-07 
2.000000000000000439e-07 	20.814626818123876716982 	4.121689162750463709e-06 	8.331895173796512113e-08 	1.734252887303017724e-06 	3.467503921555276174e-13 	-0.814626818123877938227 	0                        	-9.99999991672048338387  	8.146268113397050925073  	1.629253622679497577e-06 
4.000000000000000878e-07 	20.814626818123940665828 	4.121689184399812689e-06 	8.331966228070088123e-08 	1.734267676984906318e-06 	6.936024485843200581e-13 	-0.814626818123939777649 	0                        	-9.99999991672044963309  	8.1462681133976424519005 	3.258507245358967625e-06 
8.000000000000001756e-07 	20.814626818123883822409 	4.121689531122463279e-06 	8.325855560542551261e-08 	1.732995764342948453e-06 	1.387055136849891139e-12 	-0.814626818123882601164 	0                        	-9.99999991672082622074  	8.1462681133973777747315 	6.517014490717972519e-06 
1.600000000000000351e-06 	20.814626818123912244118 	4.121689885172585832e-06 	8.326423994731159342e-08 	1.733114081798016335e-06 	2.773499075306277473e-12 	-0.814626818123913798431 	0                        	-9.999999916720360815248 	8.1462681133973102731716 	1.303402898143585017e-05 
3.200000000000000702e-06 	20.814626818123873164268 	4.121688003122514488e-06 	8.330403034051415903e-08 	1.733942303983470755e-06 	5.547144183931467837e-12 	-0.814626818123872498134 	0                        	-9.999999916720982540141 	8.1462681133974044200841 	2.60680579628716258e-05  
6.400000000000001404e-06 	20.814626818123919349546 	4.121685337477032363e-06 	8.324718692165335101e-08 	1.732759129432820736e-06 	1.109386647739753519e-11 	-0.81462681812392001568  	0                        	-9.999999916720804904458 	8.1462681133977348224562 	5.213611592574385469e-05 
1.280000000000000281e-05 	20.814626818123869611554 	4.12170703179004505e-06  	8.328697731485591662e-08 	1.733587351618274309e-06 	2.218617521676104316e-11 	-0.814626818123870610755 	0                        	-9.999999916720271997406 	8.1462681133968057878292 	0.0001042722318514863948 
2.280000000000000532e-05 	20.814626818123922902259 	4.121683722324576138e-06 	8.322231792590174751e-08 	1.732241490566909898e-06 	3.951531942768696512e-11 	-0.814626818123923013282 	0                        	-9.999999916721071357983 	8.1462681133979817360569 	0.0001857349129854603525 
3.280000000000001122e-05 	20.814626818123880269695 	4.121679111346310265e-06 	8.322231792590174751e-08 	1.732241490566906298e-06 	5.68377343333560534e-11  	-0.814626818123880380718 	0                        	-9.999999916719961134959 	8.1462681133966512447842 	0.0002671975941194335512 
4.280000000000001035e-05 	20.814626818123919349546 	4.121683351065996703e-06 	8.322231792590174751e-08 	1.732241490566909474e-06 	7.416014923902512876e-11 	-0.81462681812391857239  	0                        	-9.999999916719961134959 	8.1462681133970331615046 	0.0003486602752534019795 
5.280000000000000947e-05 	20.814626818123873164268 	4.121679453072957244e-06 	8.322231792590174751e-08 	1.732241490566905662e-06 	9.148256414469420412e-11 	-0.814626818123871498933 	0                        	-9.999999916719961134959 	8.1462681133965624269422 	0.0004301229563873699199 
6.280000000000000859e-05 	20.814626818123912244118 	4.121683036983903037e-06 	8.322231792590174751e-08 	1.732241490566908839e-06 	1.088049790503632795e-10 	-0.814626818123913465364 	0                        	-9.999999916721071357983 	8.1462681133978858127875 	0.0005115856375213420886 
7.280000000000002127e-05 	20.814626818123873164268 	4.121679742064010554e-06 	8.322231792590174751e-08 	1.732241490566905662e-06 	1.261273939560323678e-10 	-0.814626818123873719379 	0                        	-9.999999916719961134959 	8.1462681133965837432243 	0.0005930483186553144742 
8.280000000000002039e-05 	20.814626818123919349546 	4.121682771529577849e-06 	8.322231792590174751e-08 	1.732241490566909474e-06 	1.434498088617014431e-10 	-0.814626818123919460568 	0                        	-9.99999991672051713465  	8.1462681133974950142829 	0.0006745109997892849082 
9.280000000000001952e-05 	20.814626818123862506127 	4.121679986091031367e-06 	8.322231792590174751e-08 	1.732241490566904815e-06 	1.607722237673705185e-10 	-0.814626818123864060439 	0                        	-9.99999991672051713465  	8.146268113396940790949  	0.000755973680923257077  
0.0001000000000000000183 	20.814626818123912244118 	4.121689289204866213e-06 	8.327418754561220835e-08 	1.733321137344380205e-06 	1.73248249227851152e-10  	-0.814626818123912355141 	0                        	-9.999999916721378667717 	8.1462681133981256209609 	0.0008146268113397193023 
0.0001000060000000000179 	20.81475015321914412425  	0.0745878892372174862047 	-0.000373356932868748864 	-0.007771331275635219756 	1.499394553643590528e-10 	-0.814750153219143680161 	0                        	-10.00037335693740203624 	8.1478057248133897161324 	0.0008146756935612338912 
0.0001000180000000000172 	20.814465559102266922764 	0.2793728599000119272588 	-0.000231604623991173077 	-0.004820726469393102516 	7.438710889419410597e-11 	-0.814465559102268255032 	0                        	-10.00023160458906268389 	8.1448442249838048923039 	0.0008147734494609326378 
0.0001000420000000000156 	20.814939181678838053813 	1.1381735272955628701652 	-0.00114273710732951876  	-0.023786003389711537354 	-2.68893649415038875e-10 	-0.81493918167883794279  	0                        	-10.00114273707112211298 	8.1503230780019944035075 	0.0008149689914685684941 
0.0001000600000000000144 	20.814384929871319940275 	2.1447106064178256268349 	-0.001377006868754102574 	-0.028661551017324687213 	-7.40921639078333676e-10 	-0.814384929871319496186 	0                        	-10.00137700684451758093 	8.1449707123357004689979 	0.0008151156491126815111 
