Time                    	VDS1                    	VGS1                    	ID1                     	P1                      	E1                      	VDS2                    	VGS2                    	ID2                     	P2                      	E2                      
0                        	35.814626817892737165039 	7.09197268844441453e-06  	1.434236764907836914e-07 	5.136665450367593787e-06 	0                        	-0.81462681789273816424  	0                        	-9.999999856706153877894 	8.1462680621963716731671 	0                        
1.000000000000000219e-07 	35.814626817892758481321 	7.091972573425309179e-06 	1.433193119737552744e-07 	5.132927674137194593e-06 	5.134796562252395647e-13 	-0.8146268178927603687   	0                        	-9.999999856705500178577 	8.1462680621960608107202 	8.146268062196219224e-07 
2.000000000000000439e-07 	35.814626817892701637902 	7.091972468065144142e-06 	1.433242857729055951e-07 	5.133105808897621915e-06 	1.026781330376980489e-12 	-0.814626817892702304036 	0                        	-9.999999856705379386312 	8.1462680621953822424075 	1.629253612439194293e-06 
4.000000000000000878e-07 	35.814626817892779797603 	7.091972343276076174e-06 	1.433242857729055951e-07 	5.133105808897632927e-06 	2.053402492156506162e-12 	-0.814626817892781796004 	0                        	-9.999999856705379386312 	8.1462680621961762739147 	3.25850722487835047e-06  
8.000000000000001756e-07 	35.814626817892659005338 	7.091972941575264144e-06 	1.433107854609261532e-07 	5.132622300262147164e-06 	4.10654811398846287e-12  	-0.814626817892660115561 	0                        	-9.999999856705922951505 	8.1462680621954035586896 	6.517014449756667059e-06 
1.600000000000000351e-06 	35.814626817892822430167 	7.09197407255945933e-06  	1.433619445379008804e-07 	5.134454543512368209e-06 	8.213378851498270092e-12 	-0.814626817892821875056 	0                        	-9.9999998567057009069   	8.1462680621968406313727 	1.303402889951356451e-05 
3.200000000000000702e-06 	35.814626817892666110765 	7.091973905803961031e-06 	1.432624685548944663e-07 	5.130891848303627796e-06 	1.642565596495106641e-11 	-0.81462681789266488952  	0                        	-9.999999856706056178268 	8.1462680621955598780914 	2.606805779902748816e-05 
6.400000000000001404e-06 	35.814626817892822430167 	7.091969834505107428e-06 	1.432795215805527088e-07 	5.131502596053716724e-06 	3.284548707592281848e-11 	-0.814626817892822541189 	0                        	-9.999999856705167999849 	8.1462680621964125293744 	5.213611559805465107e-05 
1.280000000000000281e-05 	35.814626817892666110765 	7.09198086146223261e-06  	1.433818397345021632e-07 	5.135167082554089356e-06 	6.569883004746781102e-11 	-0.814626817892665777698 	0                        	-9.999999856705345635532 	8.146268062194989667546  	0.0001042722311961071608 
2.280000000000000532e-05 	35.81462681789281532474  	7.091970954831161578e-06 	1.432098883924482189e-07 	5.129008709407613089e-06 	1.170197090072763268e-10 	-0.814626817892814325539 	0                        	-9.999999856704635092797 	8.1462680621958956095341 	0.000185734911818061601  
