Time                    	VDS1                    	VGS1                    	ID1                     	P1                      	E1                      	VDS2                    	VGS2                    	ID2                     	P2                      	E2                      
0                        	20.907275410927962155938 	4.140035500643790556e-06 	8.364440873265266418e-08 	1.748776689957797249e-06 	0                        	-0.907275410927963155139 	0                        	-49.99999991634990692546 	45.363770470504483967034 	0                        
1.000000000000000219e-07 	20.907275410927958603224 	4.140035322786062011e-06 	8.361773495835224326e-08 	1.748219014012248934e-06 	1.748497851985023588e-13 	-0.907275410927957493001 	0                        	-49.99999991635029772397 	45.363770470504555021307 	4.536377047050453255e-06 
2.000000000000000439e-07 	20.907275410927955050511 	4.14003528803608134e-06  	8.367742054815609167e-08 	1.749466877076341553e-06 	3.497340797529319327e-13 	-0.907275410927953385176 	0                        	-49.99999991634985718747 	45.363770470503951059982 	9.072754094100879405e-06 
4.000000000000000878e-07 	20.907275410927894654378 	4.140035238076045232e-06 	8.367777581952397172e-08 	1.749474304832670343e-06 	6.996281979438332575e-13 	-0.907275410927895542557 	0                        	-49.99999991634982876576 	45.363770470501030729338 	1.814550818820137934e-05 
8.000000000000001756e-07 	20.907275410928043868353 	4.140035757438376152e-06 	8.365859116565844902e-08 	1.7490732059906529e-06   	1.399337700108498044e-12 	-0.907275410928044534487 	0                        	-49.99999991635014140456 	45.36377047050876853973  	3.629101637640334821e-05 
1.600000000000000351e-06 	20.907275410927873338096 	4.140035439581524201e-06 	8.365077519556508792e-08 	1.748909795351293315e-06 	2.798530900645277119e-12 	-0.907275410927873782185 	0                        	-49.9999999163499424526  	45.363770470500050180362 	7.258203275280688616e-05 
3.200000000000000702e-06 	20.907275410928061631921 	4.14003448734323598e-06  	8.368772341782461313e-08 	1.749682282010033159e-06 	5.597404562534338666e-12 	-0.907275410928063297256 	0                        	-49.99999991635039009452 	45.363770470509933829817 	0.0001451640655056148836 
6.400000000000001404e-06 	20.907275410927862679955 	4.140029543853174232e-06 	8.362803782802076471e-08 	1.748434418945923599e-06 	1.11943912840638718e-11  	-0.907275410927862568933 	0                        	-49.99999991635012008828 	45.36377047049965227643  	0.0002903281310112302551 
1.280000000000000281e-05 	20.907275410928054526494 	4.140052283441164604e-06 	8.369624993065373433e-08 	1.749860548162045664e-06 	2.23889351788093765e-11  	-0.907275410928054193427 	0                        	-49.99999991634887663849 	45.363770470508100629559 	0.0005806562620224550893 
2.280000000000000532e-05 	20.907275410927862679955 	4.14002841031546609e-06  	8.361311643056980261e-08 	1.74812245317990055e-06  	3.987885018551911525e-11 	-0.90727541092786434529  	0                        	-49.9999999163491892773  	45.363770470498891995703 	0.0010342939667274900911 
3.280000000000001122e-05 	20.907275410928054526494 	4.140021571452656701e-06 	8.363087999896380511e-08 	1.748493840996610881e-06 	5.736193165640168471e-11 	-0.907275410928055636717 	0                        	-49.9999999163491892773  	45.363770470508455900926 	0.0014879316714325270445 
4.280000000000001035e-05 	20.907275410927866232669 	4.140027859089734363e-06 	8.361311643056980261e-08 	1.748122453179900762e-06 	7.484501312728424125e-11 	-0.907275410927864678357 	0                        	-49.99999991634863505396 	45.363770470498408826643 	0.0019415693761375613959 
5.280000000000000947e-05 	20.907275410928054526494 	4.140022078491512048e-06 	8.363087999896380511e-08 	1.748493840996610881e-06 	9.232809459816679779e-11 	-0.907275410928055969784 	0                        	-49.99999991634974350063 	45.363770470508974597124 	0.0023952070808425981324 
6.280000000000000859e-05 	20.907275410927866232669 	4.140027392685041718e-06 	8.361311643056980261e-08 	1.748122453179900762e-06 	1.098111760690493543e-10 	-0.907275410927866343691 	0                        	-49.99999991634808083063 	45.363770470497989606429 	0.0028488447855476327006 
7.280000000000002127e-05 	20.907275410928054526494 	4.14002250737066646e-06  	8.361311643056980261e-08 	1.748122453179916432e-06 	1.272924006008484582e-10 	-0.907275410928055192628 	0                        	-49.9999999163491892773  	45.363770470508434584644 	0.003302482490252665534  
8.280000000000002039e-05 	20.907275410927869785382 	4.140026999222001791e-06 	8.361311643056980261e-08 	1.748122453179901186e-06 	1.447736251326475361e-10 	-0.90727541092786823107  	0                        	-49.9999999163491892773  	45.363770470499090947669 	0.003756120194957703138  
9.280000000000001952e-05 	20.907275410928054526494 	4.140022869414394791e-06 	8.361311643056980261e-08 	1.748122453179916432e-06 	1.622548496644466141e-10 	-0.907275410928054859561 	0                        	-49.99999991634974350063 	45.363770470508924859132 	0.004209757899662743344  
