Time                    	VDS1                    	ID1                     	P1                      	E1                      	VDS2                    	ID2                     	P2                      	E2                      
0                        	30.685082977971660511685 	1.572178121023171116e-07 	4.824241609974757858e-06 	0                        	-0.685082977971659290439 	-9.999999842788389159409 	6.8508296720135941626495 	0                        
1.000000000000000219e-07 	30.685082977971660511685 	1.572178037062555143e-07 	4.824241352340910842e-06 	4.824241481157834891e-13 	-0.685082977971659290439 	-9.999999842788389159409 	6.8508296720135941626495 	6.850829672013595908e-07 
2.000000000000000439e-07 	30.685082977971660511685 	1.572178675440794303e-07 	4.824243311209835047e-06 	9.648483812933209067e-13 	-0.685082977971659179417 	-9.999999842788389159409 	6.8508296720135932744711 	1.370165934402719182e-06 
4.000000000000000878e-07 	30.685082977971660511685 	1.572178673706070827e-07 	4.824243305886821661e-06 	1.9296970430029871e-12   	-0.685082977971659179417 	-9.999999842788389159409 	6.8508296720135932744711 	2.740331868805438363e-06 
8.000000000000001756e-07 	30.685082977971660511685 	1.572178248698819212e-07 	4.824242001748543038e-06 	3.859394104530060401e-12 	-0.685082977971659179417 	-9.999999842788389159409 	6.8508296720135932744711 	5.480663737610876727e-06 
1.600000000000000351e-06 	30.685082977971660511685 	1.57217813767651675e-07  	4.824241661075687207e-06 	7.718787569659753352e-12 	-0.685082977971659290439 	-9.999999842788389159409 	6.8508296720135941626495 	1.096132747522175345e-05 
3.200000000000000702e-06 	30.685082977971660511685 	1.572178429110060714e-07 	4.82424255534193514e-06  	1.543757494279385257e-11 	-0.685082977971659179417 	-9.999999842788389159409 	6.8508296720135932744711 	2.192265495044350691e-05 
6.400000000000001404e-06 	30.685082977971660511685 	1.572178692788029062e-07 	4.824243364439968903e-06 	3.087515241444490068e-11 	-0.685082977971659290439 	-9.999999842788389159409 	6.8508296720135941626495 	4.384530990088701381e-05 
1.280000000000000281e-05 	30.685082977971660511685 	1.572178165432092365e-07 	4.824241746243901376e-06 	6.175030476863329973e-11 	-0.685082977971659179417 	-9.999999842788389159409 	6.8508296720135932744711 	8.769061980177402763e-05 
2.280000000000000532e-05 	30.685082977971660511685 	1.572178411762825954e-07 	4.824242502111801284e-06 	1.099927260104118222e-10 	-0.685082977971659290439 	-9.999999842788389159409 	6.8508296720135941626495 	0.0001561989165219099859 
3.280000000000001122e-05 	30.685082977971660511685 	1.572178411762825954e-07 	4.824242502111801284e-06 	1.582351510315298632e-10 	-0.685082977971659179417 	-9.999999842788389159409 	6.8508296720135932744711 	0.0002247072132420459712 
4.280000000000001035e-05 	30.685082977971660511685 	1.572178411762825954e-07 	4.824242502111801284e-06 	2.064775760526478654e-10 	-0.685082977971659290439 	-9.999999842788389159409 	6.8508296720135941626495 	0.0002932155099621819023 
5.280000000000000947e-05 	30.685082977971660511685 	1.572178411762825954e-07 	4.824242502111801284e-06 	2.547200010737658676e-10 	-0.685082977971659179417 	-9.999999842788389159409 	6.8508296720135932744711 	0.0003617238066823178335 
6.280000000000000859e-05 	30.685082977971660511685 	1.572178411762825954e-07 	4.824242502111801284e-06 	3.029624260948838699e-10 	-0.685082977971659290439 	-9.999999842788389159409 	6.8508296720135941626495 	0.0004302321034024537646 
7.280000000000002127e-05 	30.685082977971660511685 	1.572178411762825954e-07 	4.824242502111801284e-06 	3.512048511160019238e-10 	-0.685082977971659179417 	-9.999999842788389159409 	6.8508296720135932744711 	0.0004987404001225898042 
8.280000000000002039e-05 	30.685082977971660511685 	1.572178411762825954e-07 	4.824242502111801284e-06 	3.99447276137119926e-10  	-0.685082977971659290439 	-9.999999842788389159409 	6.8508296720135941626495 	0.0005672486968427256811 
9.280000000000001952e-05 	30.685082977971660511685 	1.572178411762825954e-07 	4.824242502111801284e-06 	4.476897011582379282e-10 	-0.685082977971659179417 	-9.999999842788389159409 	6.8508296720135932744711 	0.0006357569935628616664 
0.0001000000000000000183 	30.685082977971660511685 	1.572178325026651626e-07 	4.82424223596113031e-06  	4.824242462153004391e-10 	-0.685082977971659290439 	-9.999999842788389159409 	6.8508296720135941626495 	0.0006850829672013595282 
0.0001000060000000000179 	30.685165573911429959253 	-0.000249236319973104338 	-0.007647857745407074699 	4.594951457057885992e-10 	-0.685165573911430514364 	-10.00024923632614815006 	6.8518265072647501767733 	0.0006851240751698973877 
0.0001000180000000000172 	30.68495072346560093024  	-7.96768992421414984e-05 	-0.002444881727043645651 	3.989387088710882625e-10 	-0.684950723465602595574 	-10.00007967690544852246 	6.8495618094100567674332 	0.0006852062834997974753 
0.0001000420000000000156 	30.685313501227874155575 	-0.000674272856804246108 	-0.020690273996406823714 	1.213168401897009349e-10 	-0.685313501227872379218 	-10.00067427286301935396 	6.8535971005752625018204 	0.000685370721406717274  
0.0001000600000000000144 	30.684864633169038228289 	-0.00066652559572885899  	-0.02045224767948239028  	-2.48965854893277531e-10 	-0.684864633169039893623 	-10.00066652560196622801 	6.8491028115022869471318 	0.0006854940457059259485 
0.0001000620368607869567 	30.684735853793949189594 	-0.000298345441574123774 	-0.00915465106788550427  	-2.79118420434020537e-10 	-0.684735853793947857326 	-10.0002983454477405445  	6.8475628257643625929063 	0.0006855079948065001105 
0.0001000657733925817321 	30.685732688698646342118 	-0.000637492737127473021 	-0.019561931722480472434 	-3.32768632750771474e-10 	-0.685732688698647341319 	-10.00063749274337077111 	6.8577640365994110283054 	0.0006855336000012896436 
0.0001000728634514911063 	30.683825553667798402557 	0.0005182649446703399424 	0.0159023511528460052833 	-3.45741953661926233e-10 	-0.68382555366779707029  	-9.999481735061500842221 	6.83790113386945463958   	0.0006855821515377205329 
0.0001000782157897002901 	30.679493889017912522377 	0.0099938603668618657822 	0.306606578052836920012  	5.173464786333345825e-10 	-0.67949388901791074602  	-9.990006139639326931956 	6.7881481231363318684657 	0.0006856186171497598248 
